email_id,thread_id,subject,customer_name,customer_tier,received_at,sla_due_at,email_text,category,priority,department,sentiment,spam,urgency,escalation_required,draft_response
email-04097,thread-1073,Benefits enrollment correction,Lumina Travel,strategic,2026-03-10T00:04:30.969083+00:00,2026-03-10T08:04:30.969083+00:00,A manager reported harassment concerns and needs confidential HR guidance immediately. Please advise on next steps. This needs to be addressed before end of day to avoid customer impact. Our account tier is strategic.,human_resources,high,people_ops,neutral,0,high,0,"Hello Lumina Travel,

Our people_ops team has reviewed your human resources request. We have marked it as high priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04266,thread-1470,Urgent redline feedback needed,Acme Health,enterprise,2026-03-29T04:04:30.975982+00:00,2026-03-29T12:04:30.975982+00:00,We need an urgent review of the contract redlines before signature. This issue is disrupting our team and needs attention. Please get back to us within one business day. Our account tier is enterprise.,legal,high,legal,negative,0,medium,0,"Hello Acme Health,

Our legal team has reviewed your legal request. We have marked it as high priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-03191,thread-0701,Policy update request,Pioneer Labs,enterprise,2026-03-03T08:38:30.933830+00:00,2026-03-03T16:38:30.933830+00:00,We need help correcting benefits enrollment for a new hire. This issue is disrupting our team and needs attention. This needs to be addressed before end of day to avoid customer impact. Our account tier is enterprise.,human_resources,high,people_ops,negative,0,high,0,"Hello Pioneer Labs,

Our people_ops team has reviewed your human resources request. We have marked it as high priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02103,thread-1328,Policy update request,Lumina Travel,pro,2026-03-08T22:33:30.891421+00:00,2026-03-09T22:33:30.891421+00:00,Please update the employee parental leave policy linked in the handbook. We have followed up multiple times and still do not have resolution. Please get back to us within one business day. Our account tier is pro.,human_resources,medium,people_ops,frustrated,0,medium,0,"Hello Lumina Travel,

Our people_ops team has reviewed your human resources request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01439,thread-1470,Request for enterprise pricing and demo,Greenline Capital,strategic,2026-03-01T08:45:30.869415+00:00,2026-03-01T16:45:30.869415+00:00,Our CTO wants a demo this week before budget approval closes. Looking forward to your update. Immediate action is required in the next hour to prevent severe impact. Our account tier is strategic.,sales,high,sales,neutral,0,critical,0,"Hello Greenline Capital,

Our sales team has reviewed your sales request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-04754,thread-1590,Guaranteed profit opportunity,Northwind Logistics,free,2026-03-14T14:15:30.986492+00:00,2026-03-17T14:15:30.986492+00:00,"Exclusive crypto mining partnership, act immediately to double your income.",sales,low,sales,negative,1,low,0,No response required. Mark as spam and quarantine sender.
email-02402,thread-0809,Benefits enrollment correction,Lumina Travel,pro,2026-03-02T05:34:30.899332+00:00,2026-03-03T05:34:30.899332+00:00,Please update the employee parental leave policy linked in the handbook. We are disappointed by the lack of clarity in the last reply. Please get back to us within one business day. Our account tier is pro.,human_resources,medium,people_ops,negative,0,medium,0,"Hello Lumina Travel,

Our people_ops team has reviewed your human resources request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-03075,thread-1190,Critical bug blocking workflow,Orbit Retail,enterprise,2026-03-30T03:29:30.930717+00:00,2026-03-30T11:29:30.930717+00:00,Our SSO login is failing for all staff and the admin console returns error code 508. The current experience is below expectations. Immediate action is required in the next hour to prevent severe impact. Our account tier is enterprise.,technical_support,high,support,negative,0,critical,0,"Hello Orbit Retail,

Our support team has reviewed your technical support request. We have marked it as high priority with critical urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-01440,thread-0502,Evaluation timeline before procurement,Greenline Capital,enterprise,2026-03-21T22:08:30.869461+00:00,2026-03-22T22:08:30.869461+00:00,Can someone walk us through premium support and security add-ons for procurement? Thanks in advance for the quick help. Please get back to us within one business day. Our account tier is enterprise.,sales,medium,sales,positive,0,medium,0,"Hello Greenline Capital,

Our sales team has reviewed your sales request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-03495,thread-1071,Platform outage affecting user access,Pioneer Labs,pro,2026-03-20T14:29:30.945867+00:00,2026-03-21T14:29:30.945867+00:00,Attachments are not syncing across devices after the recent release. This issue is disrupting our team and needs attention. Please get back to us within one business day. Our account tier is pro.,technical_support,medium,support,negative,0,medium,0,"Hello Pioneer Labs,

Our support team has reviewed your technical support request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-02048,thread-1399,Customer audit evidence request,Evercore Media,free,2026-03-07T09:53:30.890010+00:00,2026-03-07T17:53:30.890010+00:00,Potential data exposure reported by a client; please investigate within the hour. This issue is disrupting our team and needs attention. This needs to be addressed before end of day to avoid customer impact. Our account tier is free.,security,high,security,negative,0,high,1,"Hello Evercore Media,

Our security team has reviewed your security request. We have marked it as high priority with high urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-00631,thread-1280,Export failures after latest update,Orbit Retail,strategic,2026-03-22T14:41:30.841746+00:00,2026-03-23T14:41:30.841746+00:00,"Our SSO login is failing for all staff and the admin console returns error code 514. We are disappointed by the lack of clarity in the last reply. There is no immediate rush, but we would like an answer this week. Our account tier is strategic.",technical_support,medium,support,negative,0,low,0,"Hello Orbit Retail,

Our support team has reviewed your technical support request. We have marked it as medium priority with low urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
email-00317,thread-1354,Duplicate charge on enterprise account,Lumina Travel,strategic,2026-03-06T20:03:30.829706+00:00,2026-03-07T20:03:30.829706+00:00,Our payment portal shows an overdue balance even though we paid last week. Kindly confirm receipt and ownership. Please get back to us within one business day. Our account tier is strategic.,billing,medium,finance,neutral,0,medium,0,"Hello Lumina Travel,

Our finance team has reviewed your billing request. We have marked it as medium priority with medium urgency and assigned an owner. We will share the next update before the current SLA window ends.

Best,
Enterprise Support"
